close_auction_date,hammer_price_orig,hammer_price_usd,final_price,final_price_usd,low_estimate_orig,low_estimate_usd,high_estimate_orig,high_estimate_usd,auction_name,auction_location,auction_id,item_title,lotNumber,is_sold,curreny,artist,auction_url,item_url,auction_house,exhibited,provenance,literature,art_category,description,year_created,height,width,depth,area,unit,is_withdrawn,is_bought_in,is_signed,num_pieces,guarantee,art_type,medium,image_url
18/04/2023 16:15,1800,null,2286,null,3000,null,5000,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,Three Imari square-form bottles and covers Qing dynasty Kangxi period | Qing Kang Xi  Wu Cai Hua Hui Wen Fang Ping Yi Zu San Jian ,30,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/three-imari-square-form-bottles-and-covers-qing,Sothebys,"<p><em>Porcelain Treasures of the Kangxi Period</em>, Deutches Keramikmuseum, Dusseldorf, 2015, cat. no. 127.</p><p>__________________________________________________________________________</p><p><br></p><p>Kang Xi Ci Qi Zhen Pin ,Hei Ti En Si Bo Wu Guan ,Du Sai Dao Fu ,2015Nian ,Bian Hao 127</p>","<p>Lempertz, Cologne, 8 December 2016, lot 428 (metal mounted).</p><p>Christie's, New York, 23 January 2019, lot 709 (pair).</p><p>__________________________________________________________________________</p><p><br></p><p>Jin Shu Gai  : Lempertz,Ke Long ,2016Nian 12Yue 8Ri ,Bian Hao 428</p><p>Ping Yi Dui  : Niu Yue Jia Shi De ,2019Nian 1Yue 23Ri ,Bian Hao 709</p>",,null,<p>Property from the Collection of Tove and Karl Emil Stromstad Norway</p><p>Three Imari square-form bottles and covers</p><p>Qing dynasty Kangxi period</p><p><br></p><p>comprising a pair of bottles and a metal-mounted bottle</p><p>H. 29 cm 11 3/8 in. ; H. 23.5 cm 9 1/4 in.</p><p>(6)</p><p>__________________________________________________________________________</p><p><br></p><p>Collection de Tove et Karl Emil Stromstad Norvege</p><p>Trois bouteilles couvertes carrees en porcelaine Imari dynastie Qing epoque Kangxi</p><p>__________________________________________________________________________</p><p><br></p><p>Nuo Wei StromstadKang Li Shou Cang </p><p>Qing Kang Xi  Wu Cai Hua Hui Wen Fang Ping Yi Zu San Jian </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,2800,null,3556,null,1500,null,2500,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,An Imari square-form bottle and cover and a blue and white square-form bottle and cover Qing dynasty Kangxi period | Qing Kang Xi  Wu Cai Fang Ping Ji Qing Hua Fang Ping Yi Zu Liang Jian ,31,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/an-imari-square-form-bottle-and-cover-and-a-blue,Sothebys,,"<p>Reeman Dansie Auctioneers, Colchester, 24 November 2015, lot 188 (Imari).&nbsp;</p><p>John Nicholson's, Haslemere, February 2019 (blue and white).</p><p>__________________________________________________________________________</p><p><br></p><p>Wu Cai  : Reeman Dansie Auctioneers,Ke Er Jia Si Te ,2015Nian 11Yue 24Ri ,Bian Hao 188</p><p>Qing Hua  : John Nicholson's,Hei Si Er Mi Er ,2019Nian 2Yue </p>",,null,<p>Property from the Collection of Tove and Karl Emil Stromstad Norway</p><p>An Imari square-form bottle and cover and a blue and white square-form bottle and cover</p><p>Qing dynasty Kangxi period</p><p><br></p><p>H. 27.9 cm 11 in. ; H. 26 cm 10 1/4 in.</p><p>(4)</p><p>__________________________________________________________________________</p><p><br></p><p>Collection de Tove et Karl Emil Stromstad Norvege</p><p>Bouteille couverte carree en porcelaine Imari et bouteille couverte carree en porcelaine bleu blanc dynastie Qing epoque Kangxi</p><p>__________________________________________________________________________</p><p><br></p><p>Nuo Wei StromstadKang Li Shou Cang </p><p>Qing Kang Xi  Wu Cai Fang Ping Ji Qing Hua Fang Ping Yi Zu Liang Jian </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,1100,null,1397,null,600,null,800,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,A Chinese export Verte-Imari dish and a famille-verte dishe Qing dynasty Kangxi period | Qing Kang Xi  Wu Cai Xi Yang Pan Ji Wu Cai Hua Hui Pan Yi Zu Liang Jian ,32,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/two-chinese-export-verte-imari-dishes-qing-dynasty,Sothebys,,"<p>Blomqvist Lysaker, Oslo, March 2004 (floral).</p><p>Mealy's Auction, June 2016 (shells).</p><p>__________________________________________________________________________</p><p><br></p><p>Hua Hui Wen  : lomqvist Lysaker,Ao Si Lu ,2004Nian 3Yue </p><p>Bei Ke Wen  : Mealy's Auction,2016Nian 6Yue </p>",,null,<p>Property from the Collection of Tove and Karl Emil Stromstad Norway</p><p>A Chinese export Verte-Imari dish and a famille-verte dish</p><p>Qing dynasty Kangxi period</p><p><br></p><p>D. 28 cm 11 in. ; D. 26 cm 10 1/4 in.</p><p>(2)</p><p>__________________________________________________________________________</p><p><br></p><p>Collection de Tove et Karl Emil Stromstad Norvege</p><p>Assiette en porcelaine Verte-Imari d'export et assiette en porcelaine famille-verte dynastie Qing epoque Kangxi</p><p>__________________________________________________________________________</p><p><br></p><p>Nuo Wei StromstadKang Li Shou Cang </p><p>Qing Kang Xi  Wu Cai Bo Gu Hua Hui Tu Pan Ji Wu Cai Hua Hui Pan Yi Zu Liang Jian </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,3000,null,3810,null,2600,null,4000,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,A Guan-type celadon handled vase Qing dynasty 18th - 19th century | Qing Shi Ba Zhi Shi Jiu Shi Ji  Fang Guan You Er Hu ,33,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/a-guan-type-celadon-handled-vase-qing-dynasty-18th,Sothebys,,"<p>Antikkforr Uranienborg, Oslo, January 1990.&nbsp;</p><p>__________________________________________________________________________</p><p><br></p><p>Antikkforr Uranienborg,Ao Si Lu ,1990Nian 1Yue </p>",,null,<p>Property from the Collection of Tove and Karl Emil Stromstad Norway</p><p>A Guan-type celadon handled vase</p><p>Qing dynasty 18th - 19th century</p><p><br></p><p>H. 29 cm 11 3/8 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Collection de Tove et Karl Emil Stromstad Norvege</p><p>Vase en gres a glacure de type Guan dynastie Qing XVIIIe - XIXe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Nuo Wei StromstadKang Li Shou Cang </p><p>Qing Shi Ba Zhi Shi Jiu Shi Ji  Fang Guan You Er Hu </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,300,null,381,null,800,null,1500,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,A famille-rose 'immortal' square dish Qing dynasty 18th - 19th century | Qing Shi Ba Zhi Shi Jiu Shi Ji  Fen Cai Shen Xian Tu Fang Pan ,34,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/a-famille-rose-immortal-square-dish-qing-dynasty,Sothebys,,"<p>Portobello Road, Ormond, London, October 1994.</p><p>__________________________________________________________________________</p><p><br></p><p>Bo Duo Bei Luo Lu ,Ormond,Lun Dun ,1994Nian 10Yue </p>",,null,<p>Property from the Collection of Tove and Karl Emil Stromstad Norway</p><p>A famille-rose 'immortal' square dish</p><p>Qing dynasty 18th - 19th century</p><p><br></p><p>17 x 17 cm 6 3/4 by 6 3/4 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Collection de Tove et Karl Emil Stromstad Norvege</p><p>Assiette carree en porcelaine de la famille rose a decor d'un immortel dynastie Qing XVIIIe - XIXe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Nuo Wei StromstadKang Li Shou Cang </p><p>Qing Shi Ba Zhi Shi Jiu Shi Ji  Fen Cai Shen Xian Tu Fang Pan </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,1500,null,1905,null,1500,null,2500,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,A pair of armorial coffee cups and saucers and a grisaille tea cup and saucer Qing dynasty 18th century | Qing Shi Ba Shi Ji  Mo Cai Xiao Bei Lian Pan Ji Fen Cai Xiao Bei Lian Pan Yi Dui Yi Zu Liu Jian ,35,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/three-pairs-of-chinese-export-cups-and-saucers,Sothebys,"<p>Ormonde Gallery, Olympia, 2012 (grisaille).&nbsp;</p><p>Blomqvist Lysaker, Oslo, September 1994 (armorial).</p><p>__________________________________________________________________________</p><p><br></p><p>Mo Cai  : Ormonde Gallery,Olympia,2012Nian </p><p>Fen Cai  : Blomqvist Lysaker,Ao Si Lu ,1994Nian 9Yue </p>",,,null,<p>Property from the Collection of Tove and Karl Emil Stromstad Norway</p><p>A pair of armorial coffee cups and saucers and a grisaille tea cup and saucer</p><p>Qing dynasty 18th century</p><p><br></p><p>comprising: a grisaille-decorated 'European subject' cup and saucer and a pair of famille-rose 'armorial' cups and saucers</p><p>D. 13 cm 5 1/8 in. (saucers) D. 7 cm 2 3/4 in. (cups)</p><p>(6)</p><p>__________________________________________________________________________</p><p><br></p><p>Collection de Tove et Karl Emil Stromstad Norvege</p><p>Une paire de tasses a cafe et soucoupes armoriees et une tasse a the et soucoupe en grisaille dynastie Qing XVIIIe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Nuo Wei StromstadKang Li Shou Cang </p><p>Qing Shi Ba Shi Ji  Mo Cai Xiao Bei Lian Pan Ji Fen Cai Xiao Bei Lian Pan Yi Dui Yi Zu Liu Jian </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,800,null,1016,null,1200,null,1500,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,A group of four Chinese export gilt-decorated famille-verte dishes Qing dynasty Kangxi period | Qing Kang Xi  Wu Cai Miao Jin Pan Yi Zu Si Jian ,36,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/a-group-of-four-chinese-export-gilt-decorated,Sothebys,,"<p>Blomqvist Lysaker, Oslo, October 2016 (landscape).</p><p>Blomqvist Lysaker, Oslo, March 2004 (magnolia).</p><p>Portugal (flower and bird).</p><p>__________________________________________________________________________</p><p><br></p><p>Shan Shui Tu Pan  : Blomqvist Lysaker,Su Li Shi ,2016Nian 10Yue </p><p>Yu Lan Hua Tu Pan  : Blomqvist Lysaker,Su Li Shi ,2004Nian 3Yue </p><p>Hua Niao Tu Pan  : Pu Tao Ya </p>",,null,<p>Property from the Collection of Tove and Karl Emil Stromstad Norway</p><p>A group of four Chinese export gilt-decorated famille-verte dishes</p><p>Qing dynasty Kangxi period</p><p><br></p><p>D. 16.5 to 28 cm 6 1/2 to 11 in.</p><p>(4)</p><p>__________________________________________________________________________</p><p><br></p><p>Collection de Tove et Karl Emil Stromstad Norvege</p><p>Ensemble de quatre assiettes en porcelaine d'export de la famille verte dynastie Qing epoque Kangxi</p><p>__________________________________________________________________________</p><p><br></p><p>Nuo Wei StromstadKang Li Shou Cang </p><p>Qing Kang Xi  Wu Cai Miao Jin Pan Yi Zu Si Jian </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,1100,null,1397,null,1000,null,1500,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,Two Rose-Imari  dishes Qing dynasty Kangxi period and 19th century | Qing Kang Xi Ji Shi Jiu Shi Ji  Fen Cai Hua Hui Wen Pan Yi Zu Liang Jian ,37,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/two-chinese-export-imari-dishes-qing-dynasty,Sothebys,,"<p>Bellmans Auctions, February 2018 (flower basket).</p><p>Rob Michiels Auction, Brugge, October 2018.</p><p>__________________________________________________________________________</p><p><br></p><p>Hua Lan Wen  :</p><p>Bellmans Auctions,2018Nian 2Yue </p><p>Hua Niao Wen  :</p><p>Rob Michiels Auction, Bu Lu Ri , 2018Nian 10Yue </p>",,null,<p>Property from the Collection of Tove and Karl Emil Stromstad Norway</p><p>Two Rose-Imari&nbsp;dishes</p><p>Qing dynasty Kangxi period and 19th century</p><p><br></p><p>D. 35.5 cm 14 in. ; D. 42.5 cm 16 3/4 in.</p><p>(2)</p><p>__________________________________________________________________________</p><p><br></p><p>Collection de Tove et Karl Emil Stromstad Norvege</p><p>Deux plats en porcelaine Rose-Imari dynastie Qing epoque Kangxi et XIXe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Nuo Wei StromstadKang Li Shou Cang </p><p>Qing Kang Xi Ji Shi Jiu Shi Ji  Fen Cai Hua Hui Wen Pan Yi Zu Liang Jian </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,1200,null,1524,null,1000,null,1500,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,A Chinese export famille-rose 'floral' dish and a famille-verte 'magnolia' dish Qing dynasty Qianlong and Kangxi period | Qing Gan Long Ji Kang Xi  Wai Xiao Fen Cai Hua Hui Wen Da Pan Ji Wu Cai Yu Lan Hua Tu Da Pan Yi Zu Liang Jian ,38,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/a-chinese-export-famille-rose-floral-dish-and-a,Sothebys,,,,null,<p>Property from the Collection of Tove and Karl Emil Stromstad Norway</p><p>A Chinese export famille-rose 'floral' dish and a famille-verte 'magnolia' dish</p><p>Qing dynasty Qianlong and Kangxi period</p><p><br></p><p>D. 40 cm 15 3/4 in.</p><p>(2)</p><p>__________________________________________________________________________</p><p><br></p><p>Collection de Tove et Karl Emil Stromstad Norvege</p><p>Grand plat en porcelaine d'export de la famille rose a decor de fleurs et grand plat en porcelaine d'export de la famille verte a decor de magnolia dynastie Qing epoques Qianlong et Kangxi</p><p>__________________________________________________________________________</p><p><br></p><p>Nuo Wei StromstadKang Li Shou Cang </p><p>Qing Gan Long Ji Kang Xi  Wai Xiao Fen Cai Hua Hui Wen Da Pan Ji Wu Cai Yu Lan Hua Tu Da Pan Yi Zu Liang Jian </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,1300,null,1651,null,800,null,1200,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,A famille-rose 'floral' dish cup and saucer and a pair of cafe-au-lait ground famille-verte cup and saucer Qing dynasty 18th century | Qing Shi Ba Shi Ji  Fen Cai Hua Hui Tu Ci Qi Yi Zu Ji Mi Huang Di Wu Cai Xiao Bei Lian Pan Yi Dui Yi Zu Qi Jian ,39,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/a-famille-rose-floral-dish-cup-and-saucer-and-a,Sothebys,,"<p>Blomqvist Lysaker, Oslo, December 2021 (famille-rose cup and saucer).</p><p>Portobello Road, Ormond, London, 1985.</p><p>Crafoord Auktioner, Lund, January 2010, lot 146 (cafe-au-lait ground).</p><p>__________________________________________________________________________</p><p><br></p><p>Fen Cai  :</p><p>Xiao Bei ,Pan  : Blomqvist Lysaker,Ao Si Lu ,2021Nian 12Yue </p><p>Bo Duo Bei Luo Lu ,Ormond,Lun Dun ,1985Nian </p><p>Mi Huang Di Wu Cai  :</p><p>Crafoord Auktioner,Lund,2010Nian 1Yue ,Bian Hao 146</p>",,null,<p>Property from the Collection of Tove and Karl Emil Stromstad Norway</p><p>A famille-rose 'floral' dish cup and saucer and a cafe-au-lait ground famille-verte cup and saucer</p><p>Qing dynasty 18th century</p><p><br></p><p>D. 7 to 22.5 cm 2 3/4 to 8 7/8 in.</p><p>(5)</p><p>__________________________________________________________________________</p><p><br></p><p>Collection de Tove et Karl Emil Stromstad Norvege</p><p>Ensemble comprenant un plat une tasse et une sous-tasse en porcelaine de la famille rose et une tasse et sous-tasse en porcelaine de la famille verte&nbsp;a fond cafe-au-lait dynastie Qing XVIIIe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Nuo Wei StromstadKang Li Shou Cang </p><p>Qing Shi Ba Shi Ji  Fen Cai Hua Hui Tu Ci Qi Yi Zu Ji Mi Huang Di Wu Cai Xiao Bei Lian Pan Yi Dui Yi Zu Qi Jian </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,4000,null,5080,null,6000,null,8000,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,A pair of hongmu chairs with marble seats Qing dynasty 18th - 19th century | Qing Shi Ba Zhi Shi Jiu Shi Ji  Hong Mu Xiang Da Li Shi Kao Bei Yi Yi Dui ,40,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/a-pair-of-hongmu-chairs-with-marble-seats-qing,Sothebys,,"<p>C.T. Loo &amp; Cie, Paris, 20th October 1984 (F 25,000).</p><p>__________________________________________________________________________</p><p><br></p><p>C.T. Loo &amp; Cie,Ba Li , 1984Nian 10Yue 20Ri  (25,000&nbsp;Fa Lang ). </p>",,null,<p>Property from a French private collection</p><p>A pair of hongmu chairs with marble seats</p><p>Qing dynasty 18th - 19th century</p><p><br></p><p>H.94 cm 37 in.</p><p>(2)</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere francaise</p><p>Paire de&nbsp;chaises&nbsp;en hongmu avec assises en marbre dynastie Qing XVIIIe - XIXeme siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Fa Guo Si Ren Shou Cang </p><p>Qing Shi Ba Zhi Shi Jiu Shi Ji &nbsp;Hong Mu Xiang Da Li Shi Kao Bei Yi Yi Dui </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,9500,null,12065,null,3000,null,4000,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,A pair of large Guan-type bottle vases Qing dynasty 19th century | Qing Shi Jiu Shi Ji  Fang Guan You Zhi Jing Ping Yi Dui ,41,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/a-pair-of-small-guan-type-bottle-vases-qing,Sothebys,,,,null,<p>Property from a French Private Collection</p><p>A pair of large Guan-type bottle vases</p><p>Qing dynasty 19th century</p><p><br></p><p>H. 43.3 cm 17 in. ; 42.9 cm 16 7/8 in.</p><p>(2)</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere francaise</p><p>Paire de vases a glacure de type guan dynastie Qing XIXe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Fa Guo Si Ren Shou Cang </p><p>Qing Shi Jiu Shi Ji  Fang Guan You Zhi Jing Ping Yi Dui </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,,null,,null,2000,null,3000,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,A Ningxia carpet  Qing dynasty 18th - 19th century | Qing Shi Ba Zhi Shi Jiu Shi Ji Chu  Zhu Xia Hua Hui Wen Tan ,42,FALSE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/a-ningxia-carpet-qing-dynasty-18th-19th-century,Sothebys,,,,null,<p>A Ningxia carpet</p><p>Qing dynasty 18th - 19th century</p><p><br></p><p>169.5 x 77 cm 66 1/2 x 30 1/2 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Tapis de Ningxia dynastie Qing XVIIIe - XIXe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Qing Shi Ba Zhi Shi Jiu Shi Ji Chu  Zhu Xia Hua Hui Wen Tan </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,22000,null,27940,null,1500,null,2500,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,A white-glazed incised 'dragon' ewer Ming dynasty 16th century | Ming Shi Liu Shi Ji  Bai You An Ke Long Wen Zhi Hu ,43,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/a-white-glazed-incised-dragon-ewer-ming-dynasty,Sothebys,,"<p>Collection of Dr J.H. Zeeman, charge d'affaires at the embassy of the Netherlands in Beijing between 1954 and 1957.</p><p>__________________________________________________________________________</p><p><br></p><p>J.H ZeemanBo Shi Shou Cang ,1954Zhi 1957 Nian Jian Ren Zhi He Lan Zhu Bei Jing Da Shi Guan Dai Ban </p>",,null,<p>Property from a Scandinavian Private Collection</p><p>A white-glazed incised 'dragon' ewer</p><p>Ming dynasty 16th century</p><p><br></p><p>the base inscribed with an apocryphal four-character Yongle mark</p><p>H. 18.5 cm 7 1/4 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere scandinave</p><p>Aiguiere a glacure blanche a decor incise de dragon dynastie Ming XVIe siecle</p><p>__________________________________________________________________________</p><p><br></p><p>Bei Ou Si Ren Shou Cang </p><p>Ming Shi Liu Shi Ji  Bai You An Ke Long Wen Zhi Hu </p><p><<Yong Le Nian Zhi >> Fang Kuan </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,2600,null,3302,null,1000,null,2000,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,A 'Longquan' celadon-glazed five-spouted jar and cover Five dynasties | Wu Dai  Long Quan Yao Qing You Wu Guan Gai Ping ,44,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/a-longquan-celadon-glazed-five-spouted-jar-and,Sothebys,,"<p>Collection of Dr J.H. Zeeman, charge d'affaires at the embassy of the Netherlands in Beijing between 1954 and 1957.</p><p>__________________________________________________________________________</p><p><br></p><p>J.H ZeemanBo Shi Shou Cang ,1954Zhi 1957 Nian Jian Ren Zhi He Lan Zhu Bei Jing Da Shi Guan Dai Ban </p><p><br></p>",,null,<p>Property from a Scandinavian Private Collection</p><p>A Longquan celadon-glazed five-spouted jar and cover</p><p>Five dynasties</p><p><br></p><p>H. 29 cm 11 3/8 in.</p><p>(2)</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere scandinave</p><p>Jarre couverte a cinq becs verseurs en gres celadon Longquan epoque des Cinq dynasties</p><p>__________________________________________________________________________</p><p><br></p><p>Bei Ou Si Ren Shou Cang </p><p>Wu Dai  Long Quan Yao Qing You Wu Guan Gai Ping </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,8000,null,10160,null,1200,null,1800,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,Attributed to Gao Shiqi (1645-1704) Landscape after Mi Fu Early Qing dynasty | Qing Zao Qi  (Chuan )Gao Shi Qi (1645-1704) Fang Mi Fei Shan Shui  Shui Mo Zhi Ben  Shan Mian  Jing Kuang ,45,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/attributed-to-gao-shiqi-1645-1704-landscape-after,Sothebys,,"<p>Collection of Dr J.H. Zeeman, charge d'affaires at the embassy of the Netherlands in Beijing between 1954 and 1957.</p><p>__________________________________________________________________________</p><p>&nbsp;</p><p>J.H ZeemanBo Shi Shou Cang ,1954Zhi 1957 Nian Jian Ren Zhi He Lan Zhu Bei Jing Da Shi Guan Dai Ban </p>",,null,<p>Property from a Scandinavian Private Collection</p><p>Attributed to Gao Shiqi (1645-1704)</p><p>Landscape after Mi Fu</p><p>Early Qing dynasty</p><p><br></p><p>ink on gold-flecked paper fan leaf frame and under glass</p><p>L. 51 .2 cm 20 1/8 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere scandinave</p><p>Attribue a&nbsp;Gao Shiqi (1645-1704) Paysage d'apres Mi Fu debut de la dynastie Qing encre sur papier dore feuille d'eventail encadree sous verre</p><p>__________________________________________________________________________</p><p><br></p><p>Bei Ou Si Ren Shou Cang </p><p>Qing Zao Qi  (Chuan )Gao Shi Qi (1645-1704) Fang Mi Fei Shan Shui &nbsp;Shui Mo Zhi Ben  Shan Mian  Jing Kuang </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18/04/2023 16:15,30000,null,38100,null,3000,null,5000,null,Asian Arts / 5000 Years ,Paris,fc4d2eb2-65ce-4218-884a-8ba51e013e61,A huanghuali three-drawer altar coffer liansanchu circa 1950 | Yue 1950Nian Dai  Huang Hua Li Lian San Chu ,46,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots,https://www.sothebys.com/en/buy/auction/2023/asian-arts-5000-years-2?lotFilter=AllLots/a-huali-three-drawer-altar-coffer-liansanchu-20th,Sothebys,,"<p>Collection of Dr J.H. Zeeman, charge d'affaires at the embassy of the Netherlands in Beijing between 1954 and 1957.</p><p>__________________________________________________________________________</p><p>&nbsp;</p><p>J.H ZeemanBo Shi Shou Cang ,1954Zhi 1957 Nian Jian Ren Zhi He Lan Zhu Bei Jing Da Shi Guan Dai Ban </p>",,null,<p>Property from a Scandinavian Private Collection</p><p>A huanghuali three-drawer altar coffer <em>liansanchu</em></p><p>circa 1950</p><p><br></p><p>made from older wood elements</p><p>H. 88.3 cm 34 3/4 in. ; W. 159.8 cm 62 7/8 in. ; D. 50 cm 19 3/4 in.</p><p>__________________________________________________________________________</p><p><br></p><p>Collection particuliere scandinave</p><p>Coffre a trois tiroirs en huanghuali circa 1950</p><p>__________________________________________________________________________</p><p><br></p><p>Bei Ou Si Ren Shou Cang </p><p>Yue 1950Nian Dai &nbsp;Huang Hua Li Lian San Chu </p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
